1
229.3050,139.9976,54.2886,70.4078
228.6198,140.9627,53.7269,71.3823
224.1613,138.7895,54.6083,71.7432
220.9733,136.6736,55.1801,71.8550
218.4520,135.3239,55.9103,72.0046
219.3879,133.8016,56.5527,72.8166
215.7524,128.1174,56.9362,73.6256
211.5267,126.1276,58.1388,73.7486
209.3720,117.8813,58.5177,75.2678
206.0212,104.6510,59.3171,73.6043
202.2061,103.0108,60.0997,73.1237
201.6218,99.6466,60.2606,73.9685
200.1103,95.7728,60.2568,74.6393
199.1943,90.6970,60.5544,73.8594
195.6964,88.9995,60.1965,73.7524
196.5802,89.2381,60.5725,72.6714
196.3426,89.3014,61.0883,71.7325
196.5478,89.6250,61.3097,70.6640
195.6070,91.6396,62.1486,69.7628
195.1260,90.5014,61.2785,69.0568
194.3515,90.4194,60.2398,69.8644
193.3694,91.5941,58.5113,71.1432
193.4135,93.5738,57.6813,72.0218
197.3589,95.7604,57.0539,72.1212
197.3116,99.2463,56.8544,72.6928
202.0352,102.9216,57.5723,72.2430
204.9614,105.5579,58.1612,72.2190
206.7230,107.6686,58.8688,70.9395
209.5984,108.5992,59.0384,70.5319
210.1020,109.2738,59.6306,71.4518
209.6819,104.3387,59.2628,72.1235
209.7894,97.8747,59.3464,72.5460
209.6678,91.8790,58.8472,74.4837
211.2687,85.8272,58.1606,75.6905
211.2855,81.0623,57.6398,76.9483
212.1393,75.5613,57.1069,77.9934
215.1650,72.4546,56.5039,78.4354
217.5420,71.7320,56.2979,77.8739
220.1797,72.8185,56.1432,77.2626
221.0084,75.0851,55.3637,76.6195
221.0363,77.1971,55.1198,76.3456
221.7333,80.5010,54.9188,76.3009
221.4895,85.4973,55.0989,76.5019
219.6649,90.3842,55.1089,77.2514
219.1430,93.9866,55.3958,78.6310
220.8627,98.6862,55.9271,79.4896
220.3166,103.6866,56.6062,80.3180
223.2562,110.2692,56.3548,81.4521
224.0949,115.2611,56.7893,82.3854
228.4340,120.5714,56.7654,82.8060
229.9379,121.7980,56.9676,83.0132
230.8916,121.9000,57.8389,82.7696
232.8950,117.5395,58.3737,83.5277
236.1450,113.0265,58.7387,84.3975
237.5010,104.0691,59.2894,86.8160
239.2460,97.5210,59.1550,88.3173
240.3046,90.0085,58.9232,88.1875
237.6804,80.8237,59.5054,84.9387
239.1668,78.6579,58.0067,82.7484
240.3280,79.6274,56.7519,80.6264
241.4378,84.6097,57.2899,76.7213
241.9572,91.4573,58.0736,73.0609
242.7942,96.2378,58.4596,70.0366
243.8632,99.0780,59.2006,68.3044
244.8051,101.7367,59.6555,67.7900
244.8273,104.9267,59.8132,68.5183
244.5560,104.6577,59.4406,70.6566
245.4613,104.7789,58.8228,71.2545
247.5206,104.3639,58.4902,72.6384
247.3786,104.8033,58.0412,73.9945
248.7890,107.2275,57.1877,75.8857
251.7010,108.3949,56.0076,76.3506
251.2788,110.3283,55.7936,76.2526
254.8622,113.1943,56.2094,75.9098
254.0144,113.7129,57.0666,75.4285
253.1067,112.8667,57.5110,76.3487
255.1990,108.7587,57.3497,78.2960
256.0290,101.9009,57.2995,80.6234
255.2571,93.7942,57.0333,82.5310
255.9784,83.5773,57.3253,84.4494
256.0342,74.0265,57.5485,85.2441
257.1647,64.5736,57.9257,85.1327
256.4186,63.3822,58.2615,83.9295
257.3952,60.7330,58.6008,83.8297
258.2671,60.3246,58.6455,82.5088
258.6364,60.9743,59.3418,81.7066
258.9295,63.3686,59.5989,81.0352
259.2103,63.8713,59.7684,80.4244
260.3294,64.4486,60.3938,79.8622
261.2179,67.3942,60.6131,79.5336
260.0182,69.4827,60.8592,80.2239
261.3799,71.6518,61.0001,80.2730
260.8600,73.9720,60.6469,80.5646
261.1222,77.9413,60.1610,80.2491
259.9785,80.9108,59.6254,80.4466
258.7635,85.0370,59.0162,80.9794
258.5383,91.2159,59.4354,81.1907
253.8472,96.0553,61.7025,81.4663
248.1804,97.8889,63.6270,83.0334
242.9798,95.1794,64.8887,84.4955
240.0517,90.7415,65.1201,86.7624
238.2738,81.8255,65.0512,88.2756
240.0126,73.6036,64.2218,90.4055
242.3228,63.6222,63.9604,92.7316
244.8176,53.2959,63.6962,94.6991
245.8821,51.1066,63.0371,94.5055
249.2706,53.1881,62.9125,92.7365
253.6659,63.2429,63.1004,91.4249
255.4562,71.6626,63.4804,90.6414
258.3131,78.2360,63.9206,91.2254
258.0891,80.2527,64.4434,89.9686
257.4661,83.3190,64.9098,88.3275
256.5820,86.6206,65.2926,87.0727
255.9388,87.2162,65.5160,85.7182
254.9722,87.4145,65.6332,85.1642
254.6579,86.0100,65.1976,85.6650
253.0824,85.0830,64.5017,87.7952
250.1591,83.1423,64.3572,88.6998
248.3753,83.3276,64.1407,88.2080
246.0833,88.2122,63.8727,89.1031
240.2775,92.4060,65.9011,89.3544
237.6234,93.0295,67.4889,88.3097
238.6815,94.3406,68.7195,86.7953
237.9652,93.6507,69.5412,86.9050
239.8501,88.0201,69.8969,87.2471
242.9375,78.4631,70.3029,88.8730
248.6379,70.7627,69.6149,89.1223
253.3996,64.2322,67.4035,90.2376
256.2802,62.8603,65.4097,89.9912
261.8594,64.0688,64.5140,89.5594
263.9604,69.5750,64.9128,89.0203
267.9892,79.2160,65.5280,88.2267
267.9850,87.4280,66.7875,86.8435
268.3752,96.0782,67.8981,87.0681
262.0370,96.0517,69.8729,84.7199
267.9362,98.6984,71.4656,82.2570
265.9977,98.8517,72.0209,79.8203
266.5880,102.0539,71.4503,79.7625
264.9634,100.1279,70.0595,80.3476
262.9264,97.5038,67.4228,82.2583
260.5403,98.3472,65.7945,83.7431
258.6906,99.2640,65.2252,84.3589
254.8146,102.3798,65.9302,83.7610
249.1845,104.5631,66.8478,84.0885
242.2231,108.0082,67.4434,86.0020
238.0507,109.2609,67.2821,88.0420
235.6933,107.5761,66.9665,89.2716
237.0202,100.8200,66.4959,90.4885
239.7138,92.4013,65.9607,91.7610
243.2615,84.4674,64.6506,93.4073
246.9701,72.8667,64.1925,95.6323
248.1340,64.8800,64.3200,96.3895
253.4105,62.7622,65.4830,94.7063
257.0900,65.0921,66.6033,91.5225
257.3567,74.2001,69.3240,88.4224
257.6752,80.4873,71.5892,84.7632
256.9252,90.7384,73.8433,82.3044
250.8116,95.9566,75.2116,80.1977
253.4474,102.2115,75.7429,78.4554
254.0389,105.6590,75.9207,77.9986
252.0642,106.1176,75.8115,76.9903
249.3304,103.9313,75.0507,76.7824
245.7225,101.6904,73.2700,78.8265
242.6803,97.7785,71.3486,80.3524
239.6711,95.1298,70.2762,81.2456
237.3136,94.3497,68.7514,83.2223
236.8315,95.4925,67.4998,85.4215
230.7422,98.3612,68.1563,87.1083
227.2811,104.0941,69.1884,88.8996
223.2314,104.7086,69.9704,89.8503
223.2563,102.3308,69.9798,89.7003
225.0576,97.5833,69.3958,92.5345
230.5885,89.1143,66.9879,97.2346
233.0755,80.6305,65.2266,101.3298
233.2870,71.1326,65.6343,101.8666
