2,1,631.6151733398438,759.5655517578125,97.18096923828125,253.99530029296875,-1,-1,-1,-1
3,1,631.984619140625,759.8471069335938,95.8480224609375,253.81207275390625,-1,-1,-1,-1
4,1,631.6654663085938,759.847900390625,97.168701171875,253.35565185546875,-1,-1,-1,-1
5,1,631.8125,759.3977661132812,96.359130859375,253.4068603515625,-1,-1,-1,-1
6,1,631.9937744140625,759.17578125,95.62213134765625,254.7291259765625,-1,-1,-1,-1
7,1,632.2322387695312,758.9965209960938,96.2322998046875,254.25946044921875,-1,-1,-1,-1
8,1,631.6671752929688,759.2574462890625,97.2525634765625,253.79534912109375,-1,-1,-1,-1
9,1,631.3189697265625,759.7039184570312,96.5946044921875,252.69696044921875,-1,-1,-1,-1
10,1,631.9444580078125,759.379638671875,97.85198974609375,253.10601806640625,-1,-1,-1,-1
11,1,631.4172973632812,759.351806640625,99.00689697265625,253.27764892578125,-1,-1,-1,-1
12,1,631.2509765625,759.3720703125,98.5198974609375,253.3734130859375,-1,-1,-1,-1
13,1,631.8643188476562,760.0072631835938,98.05657958984375,252.4500732421875,-1,-1,-1,-1
14,1,631.5341186523438,759.3025512695312,97.6634521484375,253.41754150390625,-1,-1,-1,-1
15,1,631.2193603515625,759.6783447265625,98.81011962890625,253.4053955078125,-1,-1,-1,-1
16,1,631.6337280273438,759.19091796875,96.8909912109375,253.574951171875,-1,-1,-1,-1
17,1,631.2806396484375,759.74853515625,97.54052734375,252.85577392578125,-1,-1,-1,-1
18,1,631.56884765625,760.2650756835938,95.9267578125,252.33013916015625,-1,-1,-1,-1
19,1,631.6486206054688,759.953857421875,96.6319580078125,252.43878173828125,-1,-1,-1,-1
20,1,631.59423828125,759.9777221679688,98.12786865234375,253.0611572265625,-1,-1,-1,-1
21,1,631.3951416015625,760.1466674804688,97.5853271484375,253.20184326171875,-1,-1,-1,-1
22,1,630.979248046875,760.12548828125,98.93914794921875,252.90399169921875,-1,-1,-1,-1
23,1,631.309326171875,760.6268920898438,97.5306396484375,252.84307861328125,-1,-1,-1,-1
24,1,630.7069091796875,761.1028442382812,99.21112060546875,251.94940185546875,-1,-1,-1,-1
25,1,630.0159912109375,760.4242553710938,100.10308837890625,252.9921875,-1,-1,-1,-1
26,1,630.4793701171875,760.7981567382812,99.53546142578125,252.402099609375,-1,-1,-1,-1
27,1,630.3281860351562,760.56396484375,99.42926025390625,252.304443359375,-1,-1,-1,-1
28,1,630.4928588867188,760.6315307617188,99.438232421875,252.4417724609375,-1,-1,-1,-1
29,1,630.351806640625,760.6679077148438,99.94537353515625,252.05377197265625,-1,-1,-1,-1
30,1,630.1356201171875,760.5853271484375,99.99151611328125,252.440185546875,-1,-1,-1,-1
31,1,630.624267578125,760.5538330078125,98.73516845703125,251.99835205078125,-1,-1,-1,-1
32,1,630.610107421875,760.3125,99.57904052734375,252.55584716796875,-1,-1,-1,-1
33,1,630.8369140625,760.2286987304688,98.702392578125,252.42755126953125,-1,-1,-1,-1
34,1,630.9658813476562,760.6227416992188,97.73272705078125,252.0224609375,-1,-1,-1,-1
35,1,630.6567993164062,760.6962280273438,100.0859375,251.505859375,-1,-1,-1,-1
