1,1,437.717529296875,90.77429962158203,88.31854248046875,245.85418701171875,-1,-1,-1,-1
2,1,441.3028259277344,89.83157348632812,86.06961059570312,244.82339477539062,-1,-1,-1,-1
3,1,445.23773193359375,88.27657318115234,83.6966552734375,245.80422973632812,-1,-1,-1,-1
4,1,447.9172058105469,87.20664978027344,83.37680053710938,246.4369659423828,-1,-1,-1,-1
5,1,449.17938232421875,86.28685760498047,84.7889404296875,244.20587158203125,-1,-1,-1,-1
6,1,453.4867858886719,87.03598022460938,85.28860473632812,241.7537841796875,-1,-1,-1,-1
7,1,456.9241638183594,85.65533447265625,88.31539916992188,244.72894287109375,-1,-1,-1,-1
8,1,460.4577941894531,84.09797668457031,87.22244262695312,246.4400177001953,-1,-1,-1,-1
9,1,463.3625183105469,83.37042999267578,85.79336547851562,244.7154541015625,-1,-1,-1,-1
10,1,467.0223083496094,82.20669555664062,84.24862670898438,245.92745971679688,-1,-1,-1,-1
11,1,469.3655090332031,82.86973571777344,84.58236694335938,244.9722442626953,-1,-1,-1,-1
12,1,470.1292724609375,86.03707885742188,90.65606689453125,240.64895629882812,-1,-1,-1,-1
13,1,474.85736083984375,87.0224838256836,91.29571533203125,240.233154296875,-1,-1,-1,-1
14,1,477.54254150390625,87.35594177246094,92.0399169921875,239.06874084472656,-1,-1,-1,-1
15,1,479.3247985839844,86.57368469238281,93.09970092773438,237.7722930908203,-1,-1,-1,-1
16,1,481.5227355957031,88.5125961303711,90.54391479492188,237.16610717773438,-1,-1,-1,-1
17,1,484.54559326171875,88.41873931884766,88.6383056640625,236.17446899414062,-1,-1,-1,-1
18,1,486.4076232910156,87.22925567626953,90.49935913085938,237.5413818359375,-1,-1,-1,-1
19,1,489.33770751953125,86.98873901367188,91.21929931640625,236.23629760742188,-1,-1,-1,-1
20,1,494.2500305175781,87.12030029296875,93.62368774414062,235.6917724609375,-1,-1,-1,-1
21,1,499.24462890625,85.34066009521484,90.79266357421875,236.57342529296875,-1,-1,-1,-1
22,1,507.18853759765625,84.76519775390625,81.295654296875,235.47442626953125,-1,-1,-1,-1
23,1,508.086181640625,84.91883850097656,83.24163818359375,235.2989959716797,-1,-1,-1,-1
24,1,509.90716552734375,87.16205596923828,81.29693603515625,227.89105224609375,-1,-1,-1,-1
25,1,511.3029479980469,87.48161315917969,81.82192993164062,225.3500518798828,-1,-1,-1,-1
26,1,513.126708984375,88.4716567993164,82.65618896484375,225.13107299804688,-1,-1,-1,-1
27,1,514.493896484375,89.06748962402344,82.7420654296875,224.1062774658203,-1,-1,-1,-1
28,1,522.5733642578125,89.37239074707031,87.48443603515625,229.35935974121094,-1,-1,-1,-1
29,1,523.8671875,88.2158203125,86.8779296875,233.272216796875,-1,-1,-1,-1
