1
762.3351,241.1762,152.9785,93.6449
755.9936,243.8388,156.1329,93.5911
756.5593,246.8027,157.8647,93.0945
756.4716,247.8183,157.1694,92.2946
757.0424,249.0766,158.0531,91.9520
757.4326,248.9130,157.7406,91.9273
757.0864,248.9804,157.7310,92.3529
756.9268,248.5418,158.2132,92.5685
760.5458,248.0100,159.8608,93.4979
764.7600,247.6105,161.9054,94.1524
767.3885,246.8226,163.1351,94.9158
775.0109,245.4834,162.7351,94.7855
769.4137,244.4849,161.9632,95.2561
768.9872,242.3112,162.1508,96.3123
769.8097,239.4566,162.6532,95.1249
775.4030,236.2239,162.6309,93.7461
775.3395,236.0651,162.4115,93.4182
776.8424,235.3587,161.8974,93.3291
780.5447,234.1772,163.8264,94.1106
781.2863,232.8714,163.0407,94.8802
788.9366,228.7102,162.6366,95.8627
793.7932,226.5326,162.6156,96.9399
793.1754,225.2457,163.8385,97.5901
797.9133,222.4721,164.2186,98.4484
801.9469,223.5277,161.9797,99.7998
803.7533,220.0810,160.6435,101.6024
804.9884,218.0093,159.8177,101.8413
804.8060,219.1764,159.6121,102.6770
808.5167,216.6630,157.4641,103.8656
812.3329,218.1154,154.9585,105.4929
818.6613,218.6093,152.3480,107.2076
823.6151,218.3762,147.6875,111.6185
828.2406,219.4454,143.2966,114.9811
829.2368,217.9408,138.9222,117.7339
831.9474,219.7216,135.4265,119.3582
834.8652,216.6300,133.1617,118.2707
831.9966,218.1241,131.5098,117.9346
835.0624,217.0188,130.4383,117.3185
837.1805,217.0140,128.4417,117.5592
838.6066,215.7627,127.3163,117.4509
843.3132,214.2758,125.5145,116.9478
845.0699,214.1888,122.4483,116.5662
848.1788,213.2410,119.1079,115.8673
848.5237,213.3830,116.9072,114.3792
851.6392,214.2490,115.0439,113.4641
852.6531,213.7939,114.3494,112.7443
853.7883,211.3810,111.6222,113.5749
853.3306,210.2251,109.3711,114.0661
860.2825,210.5564,105.7945,114.9379
858.4020,209.4116,104.6543,113.9240
862.2026,204.1186,102.5270,113.2420
864.9169,204.9597,100.1101,113.8118
864.5433,203.5055,98.1166,113.8624
864.0729,202.0273,96.4958,113.8432
867.1125,199.9234,94.9834,113.0000
870.2065,199.8945,93.0821,112.6675
871.0803,198.0434,91.7369,111.1402
876.1882,198.3962,88.7023,112.6977
885.3824,204.0106,83.7076,116.9457
876.6660,197.1264,83.6579,117.1085
886.5070,202.1760,80.2759,120.8476
883.9036,196.4289,78.8578,122.9657
889.8049,200.8962,75.8283,126.5595
892.9824,201.1567,72.3607,130.4298
888.6734,196.0925,72.5023,130.4156
894.5069,201.8536,69.7873,132.7314
896.9229,198.8489,66.2749,134.4232
899.4023,201.6043,63.5330,135.8352
900.6713,196.2092,60.8233,137.4194
900.6930,194.2539,58.8630,137.3503
902.8522,197.5994,57.2219,139.0610
903.9291,197.7086,56.4520,138.0517
903.4425,200.2434,55.9440,136.2193
904.6912,203.7610,55.8160,135.2402
904.3768,205.3973,55.9811,133.9032
902.5800,202.7914,55.9840,131.7175
901.9793,200.4724,56.0789,130.0009
901.9839,204.4376,56.4850,129.1351
901.7341,204.5565,57.7252,127.6720
901.7196,204.1092,57.7703,127.4845
896.1723,201.3078,59.6474,124.2301
895.4716,201.8599,60.9039,122.9324
895.7378,202.0542,62.4187,122.9485
894.5511,199.3466,63.1868,123.1184
893.0462,202.1546,64.6345,122.6370
892.0078,200.9679,65.3858,122.8183
892.5283,202.4731,66.3736,124.0420
893.3954,201.7952,66.7845,125.0430
894.3932,201.2489,66.7880,126.0308
893.1078,201.9208,67.2621,125.8640
893.5752,200.7288,67.7906,125.7766
892.7446,201.6485,68.2731,125.0810
893.6097,202.1074,68.4044,124.8739
893.5214,201.9958,68.7071,124.7036
893.7202,202.3799,68.9859,124.0700
