1
662.0112,128.8598,31.7266,67.3610
659.9050,125.4865,32.1758,67.2727
658.8931,133.7881,32.2772,67.2926
658.3145,141.9618,32.0154,66.9004
656.9803,143.0202,32.0955,66.5964
656.3858,140.5157,32.1032,65.7745
656.5656,138.6965,32.1713,65.0193
656.0541,139.1433,32.1192,65.0779
654.0002,144.1571,31.9766,64.0550
653.4478,147.9764,31.9566,63.6927
652.2371,149.5401,31.7441,63.3298
650.6310,146.1983,31.7298,63.1504
650.5530,141.2626,31.5290,62.8606
647.6524,136.9227,31.1631,62.6273
643.0226,135.4795,31.3055,62.4853
634.3885,139.6191,31.1905,61.5905
631.0007,149.4433,31.1372,61.6283
628.3027,155.2522,30.8814,61.7584
627.3730,161.0085,30.7523,60.9228
627.0319,159.9720,30.7028,60.5010
627.9078,157.7125,30.8428,60.4884
629.9521,157.3821,31.0233,59.5549
633.0388,155.7409,31.1470,59.1986
634.5242,153.7540,30.9772,59.1031
636.0275,152.1422,30.7368,58.6685
636.8932,149.1292,30.5880,58.8015
636.8439,142.7008,31.0282,58.9715
636.9744,136.2603,31.4570,59.3160
637.6050,135.1961,31.1141,58.9287
638.5679,139.8625,30.8316,58.1858
639.4777,148.8394,31.0425,57.5567
640.3539,145.3842,30.9376,57.0266
639.9590,148.8436,30.5188,56.5633
641.3014,163.3191,29.8359,56.7291
642.8938,168.3441,29.7900,56.0868
642.1296,157.3847,29.7229,56.1584
642.2545,150.5997,29.3726,56.6995
642.7711,143.6490,29.4200,57.3017
642.6569,137.5842,29.4395,57.1458
642.4348,134.0936,29.4302,56.7808
640.4570,134.7820,29.1553,56.7423
638.4120,129.9658,29.0650,56.7627
638.0519,126.4495,28.8521,56.7707
639.0664,128.3501,28.8668,56.2652
638.5894,132.8338,28.6916,56.2646
638.3105,136.2019,28.7476,56.2492
638.9659,137.2534,28.6124,56.1207
640.2267,137.4640,28.4331,56.0378
641.2097,135.0855,28.2859,55.9976
641.2990,134.4552,28.1387,55.8415
643.2410,138.8038,28.0775,55.3476
644.0398,143.1206,27.9080,55.1374
644.2945,143.7762,28.0613,54.6781
645.5186,142.9949,27.9902,54.7213
645.0526,140.8925,27.7747,54.7876
645.0472,143.7866,27.5700,54.9649
645.0584,149.8132,27.4337,55.5620
645.2220,152.4834,27.1816,55.5981
646.7131,156.4149,27.1871,55.4926
647.1386,156.0741,27.2741,55.5550
648.1743,155.7752,27.5490,55.8625
647.3915,154.6973,27.6343,56.0563
646.8083,154.5114,27.8695,56.3736
647.1129,154.8993,27.8564,56.4140
646.6836,153.5595,28.0211,56.3786
649.8905,154.6557,28.0498,55.6835
653.2381,156.8418,27.9558,55.2719
655.8856,159.4949,27.9603,54.6788
658.8532,157.9993,28.0767,54.6437
659.8323,154.1824,27.9750,54.9319
661.4738,148.8728,27.8478,55.4021
662.7844,143.9152,27.8003,55.4726
661.7289,143.1148,28.0076,55.4484
661.5895,141.0233,28.0117,55.6819
660.6141,134.5373,28.1081,55.5776
658.3833,132.8951,27.9653,55.5221
659.9086,136.3117,28.0403,55.7045
661.9132,149.7784,28.4035,56.6225
663.9998,161.6329,28.9443,56.6792
668.1230,166.1036,29.4669,56.0934
667.7991,169.6649,29.2462,56.3957
666.9914,167.4219,29.3198,56.9857
665.1255,165.2516,30.2760,57.2810
663.5531,165.1610,30.7205,58.0739
668.6948,161.2525,32.3971,57.2679
669.1265,155.9511,34.3090,56.3795
661.5594,148.6664,33.4364,56.0149
659.3626,145.5170,32.9421,55.1391
654.4807,147.3315,32.3212,54.1825
652.2252,152.0418,31.9447,53.4809
650.0297,154.4157,32.5368,53.1246
647.5900,157.7145,32.9091,52.8117
646.0707,160.5888,33.4315,52.6021
645.9915,161.4176,33.9126,52.0745
645.6397,161.6507,33.9424,51.8782
646.1879,162.3858,33.8770,51.3667
647.4109,161.0312,33.6073,51.5389
648.3079,159.8602,33.2980,51.5285
648.2382,159.5870,33.1973,51.4520
648.2144,161.4782,33.5150,51.2830
647.0431,162.1546,33.7002,51.7397
645.5887,161.1372,33.7966,51.8446
643.6395,159.7519,33.5327,52.5225
643.0430,160.1940,33.5297,52.8223
641.7123,162.4508,33.6231,52.8717
641.6090,161.0284,33.5304,53.5171
642.7635,156.4583,33.6434,54.7038
643.0352,158.0635,33.4877,55.2515
644.2939,161.2060,32.4787,55.5958
645.5879,163.9924,31.5567,56.4539
647.2424,159.3609,30.8764,57.1665
647.7034,157.8082,30.2419,57.4697
648.0043,162.4319,30.0597,57.6147
644.9142,165.7663,29.7513,57.5643
644.2573,169.0278,29.7178,57.4720
643.3191,166.9881,29.4328,58.2114
642.0367,165.4293,29.4659,58.2201
641.0300,167.3272,29.7030,58.2745
641.8320,165.4020,29.4595,58.3734
641.3361,163.4583,29.5375,58.6185
641.2790,161.8521,29.3923,59.0711
641.4958,163.0928,29.3419,59.2907
641.2624,160.8604,29.3950,59.9026
640.8060,156.8237,29.4027,60.4566
639.9789,156.1751,29.4273,60.4812
639.8280,157.3872,29.3872,60.4519
640.9247,158.8723,29.2574,60.2525
641.0623,159.8852,29.3424,60.3034
641.3022,159.4326,29.4167,60.4182
639.4674,159.9896,29.8401,61.0661
638.5533,160.8816,30.1856,61.3233
637.7657,160.1528,30.5677,61.9682
636.9736,157.2910,30.7136,62.3742
639.1407,154.7934,30.8240,62.5625
640.8081,150.2742,30.5352,61.9883
642.1346,145.4835,30.4617,61.5043
644.2264,141.9640,30.5774,62.0460
642.3726,141.1837,30.7693,61.7471
641.7358,138.8578,30.5954,61.2611
641.2158,142.1505,30.2982,60.3071
640.1599,142.9346,30.2259,60.0106
642.4628,146.6232,30.1890,59.4879
643.2698,149.3295,30.2166,59.0696
643.7009,150.0107,30.2120,59.1505
643.1145,152.0177,30.2280,59.2387
642.7176,153.5999,30.1790,59.5828
643.0099,153.0218,30.3620,60.4593
641.6469,154.2033,30.6900,60.9914
641.2109,154.4188,31.1722,61.6270
640.2687,158.2620,31.3092,62.2375
642.6119,161.2671,31.3321,62.5149
644.0681,163.3131,31.4539,62.7870
646.1173,164.4452,31.5613,62.8623
645.1864,164.9677,31.8844,63.8260
644.9316,165.7927,32.2563,64.6716
643.6088,164.8950,32.6278,65.3974
646.0240,165.6400,32.7717,65.7607
646.9420,164.8589,33.0304,66.3213
648.1134,163.7204,33.2441,66.6910
646.4263,163.2161,33.4645,66.7722
647.1292,162.0129,33.9752,66.4564
645.3217,158.9078,34.3120,66.7027
645.5055,159.2184,34.5066,67.2562
643.3203,161.9410,34.8416,67.5114
643.4431,160.8629,34.9845,68.1860
642.8228,157.8621,35.2117,68.9016
642.6343,156.2355,35.4777,69.8029
643.8695,157.2505,35.6882,69.8838
644.9662,157.4777,35.8587,69.9435
647.7002,156.6789,36.2250,70.2934
646.9739,156.0841,36.7592,70.6610
646.9385,156.8921,36.8593,70.9594
648.1498,157.4960,36.8792,71.5309
648.5764,157.0696,37.0800,72.4246
649.1815,156.1567,37.7143,73.0620
651.4371,156.2059,37.6768,73.6983
651.2855,157.1579,38.0239,74.2719
648.9109,157.3621,38.3752,74.3867
649.3320,154.5421,38.5288,74.7567
648.2187,153.6618,38.9164,75.4676
650.5096,158.6814,38.8233,75.1573
651.4081,158.1421,38.7207,75.8273
651.5764,155.6315,38.7987,76.4614
651.4081,154.0560,38.8184,76.9876
652.9016,153.1153,39.2194,77.6815
652.3856,150.3940,39.7409,78.4733
655.2249,147.4785,39.9526,79.6524
658.1082,145.0190,40.5036,80.7098
659.6062,140.8747,40.8167,81.4155
660.4326,139.5165,41.0600,82.3359
