1
781.9201,284.6414,92.2034,141.8632
782.4009,280.1220,93.3957,145.4584
783.7679,272.3045,96.5091,149.2580
783.5677,274.7193,99.2567,150.3698
782.2042,266.2856,97.6470,156.6328
781.1595,260.6966,98.4666,158.0525
784.2838,255.8251,97.8359,157.7787
763.7026,270.3741,97.7691,159.3989
757.3888,273.7951,97.8410,161.5913
754.1641,271.0592,96.8870,165.4310
757.6892,287.2119,92.4818,173.5948
758.5378,298.1317,90.3949,177.2947
754.9465,298.3244,90.2759,180.0373
753.3237,296.1547,90.5128,180.9074
747.6059,289.4628,91.0964,182.4917
740.3353,279.6350,92.7327,182.4761
731.5785,257.7007,96.0893,182.7865
727.9764,248.6675,96.0388,181.3439
718.5203,245.6143,109.7940,169.8104
688.8135,208.6653,118.9786,162.2629
666.6750,192.9266,119.5178,154.0096
669.7886,185.8343,123.8915,147.7823
667.9983,173.7404,124.8269,146.9936
666.1176,165.2252,125.8621,147.6968
684.1296,137.8481,118.8498,155.9710
654.9622,199.4024,120.6021,153.4100
641.2703,194.6333,122.5875,151.4478
679.5540,118.9756,116.0602,160.3469
680.3973,107.3167,111.1536,166.7306
654.1799,59.2914,112.9316,165.4870
651.4859,85.9667,118.3058,158.6136
619.5580,89.2491,130.2086,150.8739
567.6602,6.7842,131.1648,150.1884
578.6893,10.2094,131.4394,149.6932
576.4774,-6.7393,135.8226,147.0452
597.7245,-16.8711,136.9770,146.2576
622.2491,122.6810,130.0814,153.7061
613.3505,136.5451,131.4929,153.5483
611.1528,126.8687,130.5448,155.0913
599.7748,129.4230,133.4376,151.9681
578.6489,135.2691,137.0518,148.0789
557.8098,136.9584,141.5293,143.6975
550.4990,137.3123,148.2279,138.2510
550.5521,137.1849,153.5048,133.2864
545.7010,140.6137,160.0621,126.7193
541.2654,142.0094,168.9939,120.4881
537.5055,139.2546,171.2384,119.1603
584.1913,154.8654,172.9823,118.3052
661.3808,175.5629,183.5169,114.9938
656.2167,190.1655,186.8629,113.8281
596.7060,219.1487,174.2351,124.9572
583.9048,214.1646,170.1354,128.1692
620.1180,250.3535,170.3244,128.8408
551.5186,181.9887,165.8327,133.9709
548.6408,192.7205,156.3755,140.4825
547.9396,224.4379,154.1264,141.7005
545.6241,231.1414,154.0907,141.7249
544.0597,246.0055,154.0437,141.7644
558.6194,258.8054,153.1256,142.6679
623.4501,304.7484,154.4764,143.7973
601.8235,332.6921,156.6702,144.9643
595.3928,329.0953,158.5022,147.3102
589.8445,346.3519,161.8085,152.0653
581.9378,366.1202,164.1646,152.9610
577.2866,366.9661,160.7190,157.4091
567.8881,383.3015,157.1673,157.2989
559.8127,379.4952,153.2279,159.1343
552.3049,376.9532,149.0759,160.9408
547.7939,371.5385,144.4281,163.3814
545.5642,367.9592,143.3223,164.9208
546.2203,365.8001,145.1184,165.5514
545.6651,364.7888,142.3882,166.8646
544.1004,367.0070,140.1633,167.8724
544.4724,368.2529,137.9084,166.8059
538.9288,383.4588,135.7178,164.7302
