1
40.5208,607.1251,84.7513,51.8656
59.0560,610.3438,84.3614,51.6586
68.2399,612.7620,86.9885,51.3531
90.5923,613.1895,85.7110,50.3749
108.7939,610.5381,85.5795,50.4095
126.1493,608.4227,83.9803,49.9337
144.7711,605.1937,83.9909,49.5936
166.7708,602.8496,83.6714,49.3470
199.5507,601.2486,82.6978,49.2124
252.1552,599.4203,77.0288,53.5664
273.9229,600.2361,78.3770,51.5699
330.6269,596.9662,75.5972,54.4436
349.3927,598.9606,77.3637,52.4685
386.3788,598.1653,75.7998,54.3395
426.2809,598.2797,72.4107,58.1976
452.3958,594.3690,70.5107,59.1520
469.0006,594.8102,71.0470,59.0165
482.4877,597.4310,75.7614,55.1953
531.3390,598.3660,77.8617,53.2042
555.9316,595.9691,75.4445,55.0096
571.5480,594.8642,74.5472,56.2179
581.1113,595.6565,74.6699,57.3041
598.5004,595.9073,70.8833,60.9186
607.6304,587.3834,71.6864,61.4538
621.2083,583.3389,72.6865,63.0877
638.6562,582.3848,69.5477,67.1366
648.4008,573.0851,67.7204,70.5754
666.8463,564.0066,68.2264,70.3668
2
0
0
0
0
1
731.5496,391.1369,78.6674,83.2440
721.6285,385.7708,79.8314,78.5175
705.9127,382.5240,80.6908,74.1704
692.2618,379.4706,82.7877,69.1923
686.2225,375.8351,84.5615,65.4698
686.7195,375.2438,84.1460,62.7124
680.3986,375.3151,85.1920,60.7908
675.5905,374.9400,84.4738,59.0921
672.5967,376.5547,88.3407,56.6874
669.9953,375.9058,91.8680,55.0041
664.7752,377.1543,93.3714,54.1560
662.5063,378.2401,93.2996,53.6617
659.5269,379.0629,93.3128,52.9062
660.7206,374.3955,94.5694,52.6224
660.0939,377.5629,95.5698,52.2204
671.6247,378.2162,96.5375,51.7831
679.8454,376.8118,99.2500,50.4819
690.1652,376.3230,99.2797,50.0793
701.1749,376.7265,99.7476,48.7259
712.7715,375.0623,101.1289,47.9181
725.8164,375.1015,99.8710,47.7956
734.9493,372.2357,99.8485,47.7629
738.8607,370.2837,100.7369,47.0827
742.3053,369.4437,103.1925,46.2960
741.7590,368.5173,104.9410,45.8092
743.1069,370.5520,107.2864,45.7003
742.2747,372.0298,108.8574,45.5893
744.5038,373.1751,110.8099,46.0458
741.0329,373.4545,111.7708,46.3671
743.9927,374.3061,112.8941,46.8580
744.2368,373.6609,115.8536,46.8269
744.5027,373.9214,117.8941,47.3164
745.7440,373.4737,120.4441,47.8723
744.0365,374.6443,122.3228,48.7933
742.0911,374.6142,125.0110,49.6148
730.9742,371.7216,124.8727,50.0335
712.3671,371.1038,124.8865,50.2844
704.5178,370.5375,126.1673,50.7058
679.0517,369.9081,124.9660,50.9030
653.7104,369.9270,124.5507,51.2565
618.2644,371.2561,123.9617,51.9195
601.3629,372.9827,125.3600,53.2209
575.7889,371.1589,125.5530,54.2831
571.5609,365.7088,122.5300,58.1415
583.5563,371.9720,122.2653,60.5256
